    0.2250000000E-01    0.1261330864E-04   -0.7366121354E-05    0.1000000000E+01    0.5531737778E-05   -0.5777931193E-05    0.1000000000E+01    0.6576750343E-05    0.4846391569E-05    0.4317694254E+00   -0.9019840150E+00    0.4828565214E-05    0.2558744623E-04    0.1855165562E+01
    0.2300000000E-01    0.1243808974E-04   -0.7817314182E-05    0.1000000000E+01    0.5371532864E-05   -0.5989102313E-05    0.1000000000E+01    0.6651218858E-05    0.4824141633E-05    0.4091005801E+00   -0.9124892960E+00    0.4696127296E-05    0.2624985531E-04    0.1896391463E+01
    0.2350000000E-01    0.1224719183E-04   -0.8265127914E-05    0.1000000000E+01    0.5203581634E-05   -0.6196133029E-05    0.1000000000E+01    0.6725944420E-05    0.4801198406E-05    0.3861763589E+00   -0.9224249670E+00    0.4551337160E-05    0.2691365150E-04    0.1937617365E+01
    0.2400000000E-01    0.1204064368E-04   -0.8709031846E-05    0.1000000000E+01    0.5027979151E-05   -0.6398748249E-05    0.1000000000E+01    0.6800923233E-05    0.4777555969E-05    0.3630110720E+00   -0.9317848258E+00    0.4394101338E-05    0.2757862606E-04    0.1978843266E+01
    0.2450000000E-01    0.1181849153E-04   -0.9148493442E-05    0.1000000000E+01    0.4844829973E-05   -0.6596674554E-05    0.1000000000E+01    0.6876151432E-05    0.4753208394E-05    0.3396191799E+00   -0.9405630296E+00    0.4224329499E-05    0.2824456745E-04    0.2020069168E+01
    0.2500000000E-01    0.1158079933E-04   -0.9582978905E-05    0.1000000000E+01    0.4654248155E-05   -0.6789640520E-05    0.1000000000E+01    0.6951625084E-05    0.4728149751E-05    0.3160152848E+00   -0.9487540987E+00    0.4041934514E-05    0.2891126133E-04    0.2061295069E+01
    0.2550000000E-01    0.1132764882E-04   -0.1001195374E-04    0.1000000000E+01    0.4456357225E-05   -0.6977377038E-05    0.1000000000E+01    0.7027340190E-05    0.4702374106E-05    0.2922141211E+00   -0.9563529199E+00    0.3846832521E-05    0.2957849067E-04    0.2102520970E+01
    0.2600000000E-01    0.1105913964E-04   -0.1043488334E-04    0.9999999999E+00    0.4251290166E-05   -0.7159617638E-05    0.1000000000E+01    0.7103292683E-05    0.4675875520E-05    0.2682305464E+00   -0.9633547498E+00    0.3638942995E-05    0.3024603574E-04    0.2143746872E+01
    0.2650000000E-01    0.1077538947E-04   -0.1085123356E-04    0.9999999999E+00    0.4039189373E-05   -0.7336098810E-05    0.1000000000E+01    0.7179478427E-05    0.4648648053E-05    0.2440795321E+00   -0.9697552175E+00    0.3418188811E-05    0.3091367415E-04    0.2184972773E+01
    0.2700000000E-01    0.1047653406E-04   -0.1126047135E-04    0.9999999999E+00    0.3820206605E-05   -0.7506560330E-05    0.1000000000E+01    0.7255893217E-05    0.4620685760E-05    0.2197761543E+00   -0.9755503277E+00    0.3184496309E-05    0.3158118094E-04    0.2226198675E+01
    0.2750000000E-01    0.1016272733E-04   -0.1166206527E-04    0.9999999999E+00    0.3594502931E-05   -0.7670745580E-05    0.1000000000E+01    0.7332532778E-05    0.4591982696E-05    0.1953355839E+00   -0.9807364629E+00    0.2937795362E-05    0.3224832859E-04    0.2267424576E+01
